"time","fl2phd"
2014-06-27 01:45:00,26.8918777777778
2014-06-27 02:00:00,26.9757777777778
2014-06-27 02:15:00,27.0385777777778
2014-06-27 02:30:00,27.0086536312849
2014-06-27 02:45:00,27.0645166666667
2014-06-27 03:00:00,27.0603111111111
2014-06-27 03:15:00,27.1167966101695
2014-06-27 03:30:00,27.1439444444444
2014-06-27 03:45:00,27.1343
2014-06-27 04:00:00,27.1336111111111
2014-06-27 04:15:00,27.1312
2014-06-27 04:30:00,27.1370555555556
2014-06-27 04:45:00,27.1635777777778
2014-06-27 05:00:00,27.1937166666667
2014-06-27 05:15:00,27.2402
2014-06-27 05:30:00,27.2506927374302
2014-06-27 05:45:00,27.2558555555556
2014-06-27 06:00:00,27.2737666666667
2014-06-27 06:15:00,27.2627444444444
2014-06-27 06:30:00,27.2527444444444
2014-06-27 06:45:00,27.2603277777778
2014-06-27 07:00:00,27.2720444444444
2014-06-27 07:15:00,27.3089111111111
2014-06-27 07:30:00,25.7431833333333
2014-06-27 07:45:00,24.6292722222222
2014-06-27 08:00:00,24.1820111111111
2014-06-27 08:15:00,23.9010730337079
2014-06-27 08:30:00,23.67235
2014-06-27 08:45:00,23.4608777777778
2014-06-27 09:00:00,23.3035944444444
2014-06-27 09:15:00,23.2282388888889
2014-06-27 09:30:00,23.1844748603352
2014-06-27 09:45:00,23.1764777777778
2014-06-27 10:00:00,23.2497555555556
2014-06-27 10:15:00,23.2323666666667
2014-06-27 10:30:00,23.237406779661
2014-06-27 10:45:00,23.2529
2014-06-27 11:00:00,23.2379444444444
2014-06-27 11:15:00,23.1561899441341
2014-06-27 11:30:00,23.6882960893855
2014-06-27 11:45:00,23.8290335195531
2014-06-27 12:00:00,24.0094333333333
2014-06-27 12:15:00,24.1924388888889
2014-06-27 12:30:00,23.9462833333333
2014-06-27 12:45:00,24.33065
2014-06-27 13:00:00,24.0928055555556
2014-06-27 13:15:00,24.7242681564246
2014-06-27 13:30:00,24.9216388888889
2014-06-27 13:45:00,24.8841055555556
