"time","fl2mtech"
2014-06-24 14:45:00,24.40215
2014-06-24 15:00:00,24.4271173184358
2014-06-24 15:15:00,24.4688055555556
2014-06-24 15:30:00,24.4372388888889
2014-06-24 15:45:00,24.4890111111111
2014-06-24 16:00:00,24.5772458100559
2014-06-24 16:15:00,24.8720055555556
2014-06-24 16:30:00,25.2643277777778
2014-06-24 16:45:00,25.4317222222222
2014-06-24 17:00:00,25.5250611111111
2014-06-24 17:15:00,25.7626592178771
2014-06-24 17:30:00,25.8219333333333
2014-06-24 17:45:00,25.9844777777778
2014-06-24 18:00:00,26.2949666666667
2014-06-24 18:15:00,26.7251444444444
2014-06-24 18:30:00,26.66815
2014-06-24 18:45:00,26.9275055555556
2014-06-24 19:00:00,27.2566666666667
2014-06-24 19:15:00,27.7185111111111
2014-06-24 19:30:00,27.9031777777778
2014-06-24 19:45:00,28.1377039106145
2014-06-24 20:00:00,28.2402013422819
2014-06-24 20:15:00,28.2854285714286
2014-06-24 21:00:00,27.3035
2014-06-24 21:15:00,27.6316944444444
2014-06-24 21:30:00,27.3206312849162
2014-06-24 21:45:00,26.5157333333333
2014-06-24 22:00:00,25.917779661017
2014-06-24 22:15:00,25.3406944444444
2014-06-24 22:30:00,25.6872458100559
2014-06-24 22:45:00,25.5664222222222
2014-06-24 23:00:00,25.5042777777778
2014-06-24 23:15:00,25.1827388888889
2014-06-24 23:30:00,25.6105333333333
2014-06-24 23:45:00,24.4226145251397
2014-06-25 00:00:00,24.1212722222222
2014-06-25 00:15:00,24.1275444444444
2014-06-25 00:30:00,23.9820388888889
2014-06-25 00:45:00,23.8539555555556
2014-06-25 01:00:00,23.8191944444444
2014-06-25 01:15:00,23.5716388888889
2014-06-25 01:30:00,23.5660555555556
2014-06-25 01:45:00,23.58585
2014-06-25 02:00:00,23.5140055555556
2014-06-25 02:15:00,23.4192
2014-06-25 02:30:00,23.5212888888889
2014-06-25 02:45:00,23.2476703910615
2014-06-25 03:00:00,23.24275
2014-06-25 03:15:00,23.4361888888889
2014-06-25 03:30:00,23.1872611111111
2014-06-25 03:45:00,23.2113687150838
2014-06-25 04:00:00,23.3115888888889
2014-06-25 04:15:00,25.1685
2014-06-25 04:30:00,27.2202833333333
2014-06-25 04:45:00,27.0439775280899
2014-06-25 05:00:00,27.6715833333333
2014-06-25 05:15:00,28.3299333333333
2014-06-25 05:30:00,28.5668491620112
2014-06-25 05:45:00,28.9030335195531
2014-06-25 06:00:00,28.9910666666667
2014-06-25 06:15:00,28.68655
2014-06-25 06:30:00,28.4504111111111
2014-06-25 06:45:00,28.5209055555556
2014-06-25 07:00:00,28.4557653631285
2014-06-25 07:15:00,25.5025388888889
2014-06-25 07:30:00,23.9843687150838
2014-06-25 07:45:00,23.4216388888889
2014-06-25 08:00:00,23.1563426966292
2014-06-25 08:15:00,22.8615277777778
2014-06-25 08:30:00,22.5872666666667
2014-06-25 08:45:00,22.4730388888889
2014-06-25 09:00:00,22.0751452513966
2014-06-25 09:15:00,22.0295666666667
2014-06-25 09:30:00,22.3091277777778
2014-06-25 09:45:00,22.1712888888889
2014-06-25 10:00:00,22.1577415730337
2014-06-25 10:15:00,21.97715
2014-06-25 10:30:00,21.9987055555556
2014-06-25 10:45:00,22.2126
2014-06-25 11:00:00,22.3573722222222
2014-06-25 11:15:00,22.2979833333333
2014-06-25 11:30:00,22.4164166666667
2014-06-25 11:45:00,22.4024888888889
2014-06-25 12:00:00,22.2726777777778
2014-06-25 12:15:00,22.187
2014-06-25 12:30:00,23.1175072463768
2014-06-25 12:45:00,23.9181666666667
2014-06-25 13:00:00,25.2678333333333
2014-06-25 13:15:00,25.8872611111111
2014-06-25 13:30:00,25.2049777777778
2014-06-25 13:45:00,24.5706201117318
2014-06-25 14:00:00,24.3546222222222
2014-06-25 14:15:00,24.3222555555556
2014-06-25 14:30:00,23.9060055555556
2014-06-25 14:45:00,23.5827222222222
2014-06-25 15:00:00,23.8332122905028
2014-06-25 15:15:00,24.0292191011236
2014-06-25 15:30:00,23.7148212290503
2014-06-25 15:45:00,23.6563555555556
2014-06-25 16:00:00,23.5845055555556
2014-06-25 16:15:00,23.6425754189944
2014-06-25 16:30:00,23.7151955307263
